ID,SUBID,POS,SP,ARAB_V,ARAB_U,ARAB_T,LEMMA_V,LEMMA_U,LEMMA_T,GEN,NUM,CASE,PER,DEF,RAT,TYPE,TENSE,PROC_V,PROC_U,PROC_T,STEM_V,STEM_U,STEM_T,ENC_V,ENC_U,ENC_T,ROOT,BW,IPA
V0003634,0,V,T,أَوَلِيَكْتُبْنَكُنَّ,أوليكتبنكن,ʾawaliyaktubnakúnna,كَتَبَ,كتب,kátaba,-,-,-,3PF,-,-,S1,3,أَوَلِ,أول,ʾáwali,يَكْتُبْنَ,يكتبن,yaktúbna,كُنَّ,كن,kúnna,ك-ت-ب,>awaliyakotubonakun~a,
V0003635,0,V,T,أَفَلِيَكْتُبْنَ,أفليكتبن,ʾafaliyaktúbna,كَتَبَ,كتب,kátaba,-,-,-,3PF,-,-,S1,3,أَفَلِ,أفل,ʾáfali,يَكْتُبْنَ,يكتبن,yaktúbna,,,,ك-ت-ب,>afaliyakotubona,
V0003636,0,V,T,أَفَلِيَكْتُبْنَنِي,أفليكتبنني,ʾafaliyaktúbnani̱,كَتَبَ,كتب,kátaba,-,-,-,3PF,-,-,S1,3,أَفَلِ,أفل,ʾáfali,يَكْتُبْنَ,يكتبن,yaktúbna,نِي,ني,ni̱,ك-ت-ب,>afaliyakotubonaniy,
V0003637,0,V,T,أَفَلِيَكْتُبْنَنَا,أفليكتبننا,ʾafaliyaktúbnana̱,كَتَبَ,كتب,kátaba,-,-,-,3PF,-,-,S1,3,أَفَلِ,أفل,ʾáfali,يَكْتُبْنَ,يكتبن,yaktúbna,نَا,نا,na̱,ك-ت-ب,>afaliyakotubonanaA,
V0003638,0,V,T,أَفَلِيَكْتُبْنَكَ,أفليكتبنك,ʾafaliyaktúbnaka,كَتَبَ,كتب,kátaba,-,-,-,3PF,-,-,S1,3,أَفَلِ,أفل,ʾáfali,يَكْتُبْنَ,يكتبن,yaktúbna,كَ,ك,ka,ك-ت-ب,>afaliyakotubonaka,
V0003639,0,V,T,أَفَلِيَكْتُبْنَكِ,أفليكتبنك,ʾafaliyaktúbnaki,كَتَبَ,كتب,kátaba,-,-,-,3PF,-,-,S1,3,أَفَلِ,أفل,ʾáfali,يَكْتُبْنَ,يكتبن,yaktúbna,كِ,ك,ki,ك-ت-ب,>afaliyakotubonaki,
V0003640,0,V,T,أَفَلِيَكْتُبْنَكُمْ,أفليكتبنكم,ʾafaliyaktúbnakum,كَتَبَ,كتب,kátaba,-,-,-,3PF,-,-,S1,3,أَفَلِ,أفل,ʾáfali,يَكْتُبْنَ,يكتبن,yaktúbna,كُمْ,كم,kum,ك-ت-ب,>afaliyakotubonakumo,
V0003641,0,V,T,أَفَلِيَكْتُبْنَكُمَا,أفليكتبنكما,ʾafaliyaktubnákuma̱,كَتَبَ,كتب,kátaba,-,-,-,3PF,-,-,S1,3,أَفَلِ,أفل,ʾáfali,يَكْتُبْنَ,يكتبن,yaktúbna,كُمَا,كما,kúma̱,ك-ت-ب,>afaliyakotubonakumaA,
V0003642,0,V,T,أَفَلِيَكْتُبْنَهَا,أفليكتبنها,ʾafaliyaktúbnaha̱,كَتَبَ,كتب,kátaba,-,-,-,3PF,-,-,S1,3,أَفَلِ,أفل,ʾáfali,يَكْتُبْنَ,يكتبن,yaktúbna,هَا,ها,ha̱,ك-ت-ب,>afaliyakotubonahaA,
V0003643,0,V,T,أَفَلِيَكْتُبْنَهُ,أفليكتبنه,ʾafaliyaktúbnahu,كَتَبَ,كتب,kátaba,-,-,-,3PF,-,-,S1,3,أَفَلِ,أفل,ʾáfali,يَكْتُبْنَ,يكتبن,yaktúbna,هُ,ه,hu,ك-ت-ب,>afaliyakotubonahu,
V0003644,0,V,T,أَفَلِيَكْتُبْنَهُمْ,أفليكتبنهم,ʾafaliyaktúbnahum,كَتَبَ,كتب,kátaba,-,-,-,3PF,-,-,S1,3,أَفَلِ,أفل,ʾáfali,يَكْتُبْنَ,يكتبن,yaktúbna,هُمْ,هم,hum,ك-ت-ب,>afaliyakotubonahumo,
V0003645,0,V,T,أَفَلِيَكْتُبْنَهُمَا,أفليكتبنهما,ʾafaliyaktubnáhuma̱,كَتَبَ,كتب,kátaba,-,-,-,3PF,-,-,S1,3,أَفَلِ,أفل,ʾáfali,يَكْتُبْنَ,يكتبن,yaktúbna,هُمَا,هما,húma̱,ك-ت-ب,>afaliyakotubonahumaA,
V0003646,0,V,T,أَفَلِيَكْتُبْنَهُنَّ,أفليكتبنهن,ʾafaliyaktubnahúnna,كَتَبَ,كتب,kátaba,-,-,-,3PF,-,-,S1,3,أَفَلِ,أفل,ʾáfali,يَكْتُبْنَ,يكتبن,yaktúbna,هُنَّ,هن,húnna,ك-ت-ب,>afaliyakotubonahun~a,
V0003647,0,V,T,أَفَلِيَكْتُبْنَكُنَّ,أفليكتبنكن,ʾafaliyaktubnakúnna,كَتَبَ,كتب,kátaba,-,-,-,3PF,-,-,S1,3,أَفَلِ,أفل,ʾáfali,يَكْتُبْنَ,يكتبن,yaktúbna,كُنَّ,كن,kúnna,ك-ت-ب,>afaliyakotubonakun~a,
V0003648,0,V,T,يَكْتُبُوا,يكتبوا,yáktubu̱,كَتَبَ,كتب,kátaba,-,-,-,3PM,-,-,S1,3,,,,يَكْتُبُوا,يكتبوا,yáktubu̱,,,,ك-ت-ب,yakotubuwA,
V0003649,0,V,T,يَكْتُبُونِي,يكتبوني,yaktubū́ni̱,كَتَبَ,كتب,kátaba,-,-,-,3PM,-,-,S1,3,,,,يَكْتُبُوا,يكتبوا,yáktubu̱,نِي,ني,ni̱,ك-ت-ب,yakotubuwniy,
V0003650,0,V,T,يَكْتُبُونَا,يكتبونا,yaktubū́na̱,كَتَبَ,كتب,kátaba,-,-,-,3PM,-,-,S1,3,,,,يَكْتُبُوا,يكتبوا,yáktubu̱,نَا,نا,na̱,ك-ت-ب,yakotubuwnaA,
V0003651,0,V,T,يَكْتُبُوكَ,يكتبوك,yaktubū́ka,كَتَبَ,كتب,kátaba,-,-,-,3PM,-,-,S1,3,,,,يَكْتُبُوا,يكتبوا,yáktubu̱,كَ,ك,ka,ك-ت-ب,yakotubuwka,
V0003652,0,V,T,يَكْتُبُوكِ,يكتبوك,yaktubū́ki,كَتَبَ,كتب,kátaba,-,-,-,3PM,-,-,S1,3,,,,يَكْتُبُوا,يكتبوا,yáktubu̱,كِ,ك,ki,ك-ت-ب,yakotubuwki,
V0003653,0,V,T,يَكْتُبُوكُمْ,يكتبوكم,yaktubū́kum,كَتَبَ,كتب,kátaba,-,-,-,3PM,-,-,S1,3,,,,يَكْتُبُوا,يكتبوا,yáktubu̱,كُمْ,كم,kum,ك-ت-ب,yakotubuwkumo,
V0003654,0,V,T,يَكْتُبُوكُمَا,يكتبوكما,yaktubū́kuma̱,كَتَبَ,كتب,kátaba,-,-,-,3PM,-,-,S1,3,,,,يَكْتُبُوا,يكتبوا,yáktubu̱,كُمَا,كما,kúma̱,ك-ت-ب,yakotubuwkumaA,
V0003655,0,V,T,يَكْتُبُوهَا,يكتبوها,yaktubū́ha̱,كَتَبَ,كتب,kátaba,-,-,-,3PM,-,-,S1,3,,,,يَكْتُبُوا,يكتبوا,yáktubu̱,هَا,ها,ha̱,ك-ت-ب,yakotubuwhaA,
V0003656,0,V,T,يَكْتُبُوهُ,يكتبوه,yaktubū́hu,كَتَبَ,كتب,kátaba,-,-,-,3PM,-,-,S1,3,,,,يَكْتُبُوا,يكتبوا,yáktubu̱,هُ,ه,hu,ك-ت-ب,yakotubuwhu,
V0003657,0,V,T,يَكْتُبُوهُمْ,يكتبوهم,yaktubū́hum,كَتَبَ,كتب,kátaba,-,-,-,3PM,-,-,S1,3,,,,يَكْتُبُوا,يكتبوا,yáktubu̱,هُمْ,هم,hum,ك-ت-ب,yakotubuwhumo,
V0003658,0,V,T,يَكْتُبُوهُمَا,يكتبوهما,yaktubū́huma̱,كَتَبَ,كتب,kátaba,-,-,-,3PM,-,-,S1,3,,,,يَكْتُبُوا,يكتبوا,yáktubu̱,هُمَا,هما,húma̱,ك-ت-ب,yakotubuwhumaA,
V0003659,0,V,T,يَكْتُبُوهُنَّ,يكتبوهن,yaktubūhúnna,كَتَبَ,كتب,kátaba,-,-,-,3PM,-,-,S1,3,,,,يَكْتُبُوا,يكتبوا,yáktubu̱,هُنَّ,هن,húnna,ك-ت-ب,yakotubuwhun~a,
V0003660,0,V,T,يَكْتُبُوكُنَّ,يكتبوكن,yaktubūkúnna,كَتَبَ,كتب,kátaba,-,-,-,3PM,-,-,S1,3,,,,يَكْتُبُوا,يكتبوا,yáktubu̱,كُنَّ,كن,kúnna,ك-ت-ب,yakotubuwkun~a,
V0003661,0,V,T,وَيَكْتُبُوا,ويكتبوا,wayáktubu̱,كَتَبَ,كتب,kátaba,-,-,-,3PM,-,-,S1,3,وَ,و,wa,يَكْتُبُوا,يكتبوا,yáktubu̱,,,,ك-ت-ب,wayakotubuwA,
V0003662,0,V,T,وَيَكْتُبُونِي,ويكتبوني,wayaktubū́ni̱,كَتَبَ,كتب,kátaba,-,-,-,3PM,-,-,S1,3,وَ,و,wa,يَكْتُبُوا,يكتبوا,yáktubu̱,نِي,ني,ni̱,ك-ت-ب,wayakotubuwniy,
V0003663,0,V,T,وَيَكْتُبُونَا,ويكتبونا,wayaktubū́na̱,كَتَبَ,كتب,kátaba,-,-,-,3PM,-,-,S1,3,وَ,و,wa,يَكْتُبُوا,يكتبوا,yáktubu̱,نَا,نا,na̱,ك-ت-ب,wayakotubuwnaA,
V0003664,0,V,T,وَيَكْتُبُوكَ,ويكتبوك,wayaktubū́ka,كَتَبَ,كتب,kátaba,-,-,-,3PM,-,-,S1,3,وَ,و,wa,يَكْتُبُوا,يكتبوا,yáktubu̱,كَ,ك,ka,ك-ت-ب,wayakotubuwka,
V0003665,0,V,T,وَيَكْتُبُوكِ,ويكتبوك,wayaktubū́ki,كَتَبَ,كتب,kátaba,-,-,-,3PM,-,-,S1,3,وَ,و,wa,يَكْتُبُوا,يكتبوا,yáktubu̱,كِ,ك,ki,ك-ت-ب,wayakotubuwki,
V0003666,0,V,T,وَيَكْتُبُوكُمْ,ويكتبوكم,wayaktubū́kum,كَتَبَ,كتب,kátaba,-,-,-,3PM,-,-,S1,3,وَ,و,wa,يَكْتُبُوا,يكتبوا,yáktubu̱,كُمْ,كم,kum,ك-ت-ب,wayakotubuwkumo,
V0003667,0,V,T,وَيَكْتُبُوكُمَا,ويكتبوكما,wayaktubū́kuma̱,كَتَبَ,كتب,kátaba,-,-,-,3PM,-,-,S1,3,وَ,و,wa,يَكْتُبُوا,يكتبوا,yáktubu̱,كُمَا,كما,kúma̱,ك-ت-ب,wayakotubuwkumaA,
V0003668,0,V,T,وَيَكْتُبُوهَا,ويكتبوها,wayaktubū́ha̱,كَتَبَ,كتب,kátaba,-,-,-,3PM,-,-,S1,3,وَ,و,wa,يَكْتُبُوا,يكتبوا,yáktubu̱,هَا,ها,ha̱,ك-ت-ب,wayakotubuwhaA,
V0003669,0,V,T,وَيَكْتُبُوهُ,ويكتبوه,wayaktubū́hu,كَتَبَ,كتب,kátaba,-,-,-,3PM,-,-,S1,3,وَ,و,wa,يَكْتُبُوا,يكتبوا,yáktubu̱,هُ,ه,hu,ك-ت-ب,wayakotubuwhu,
V0003670,0,V,T,وَيَكْتُبُوهُمْ,ويكتبوهم,wayaktubū́hum,كَتَبَ,كتب,kátaba,-,-,-,3PM,-,-,S1,3,وَ,و,wa,يَكْتُبُوا,يكتبوا,yáktubu̱,هُمْ,هم,hum,ك-ت-ب,wayakotubuwhumo,
V0003671,0,V,T,وَيَكْتُبُوهُمَا,ويكتبوهما,wayaktubū́huma̱,كَتَبَ,كتب,kátaba,-,-,-,3PM,-,-,S1,3,وَ,و,wa,يَكْتُبُوا,يكتبوا,yáktubu̱,هُمَا,هما,húma̱,ك-ت-ب,wayakotubuwhumaA,
V0003672,0,V,T,وَيَكْتُبُوهُنَّ,ويكتبوهن,wayaktubūhúnna,كَتَبَ,كتب,kátaba,-,-,-,3PM,-,-,S1,3,وَ,و,wa,يَكْتُبُوا,يكتبوا,yáktubu̱,هُنَّ,هن,húnna,ك-ت-ب,wayakotubuwhun~a,
V0003673,0,V,T,وَيَكْتُبُوكُنَّ,ويكتبوكن,wayaktubūkúnna,كَتَبَ,كتب,kátaba,-,-,-,3PM,-,-,S1,3,وَ,و,wa,يَكْتُبُوا,يكتبوا,yáktubu̱,كُنَّ,كن,kúnna,ك-ت-ب,wayakotubuwkun~a,
V0003674,0,V,T,فَيَكْتُبُوا,فيكتبوا,fayáktubu̱,كَتَبَ,كتب,kátaba,-,-,-,3PM,-,-,S1,3,فَ,ف,fa,يَكْتُبُوا,يكتبوا,yáktubu̱,,,,ك-ت-ب,fayakotubuwA,
V0003675,0,V,T,فَيَكْتُبُونِي,فيكتبوني,fayaktubū́ni̱,كَتَبَ,كتب,kátaba,-,-,-,3PM,-,-,S1,3,فَ,ف,fa,يَكْتُبُوا,يكتبوا,yáktubu̱,نِي,ني,ni̱,ك-ت-ب,fayakotubuwniy,
V0003676,0,V,T,فَيَكْتُبُونَا,فيكتبونا,fayaktubū́na̱,كَتَبَ,كتب,kátaba,-,-,-,3PM,-,-,S1,3,فَ,ف,fa,يَكْتُبُوا,يكتبوا,yáktubu̱,نَا,نا,na̱,ك-ت-ب,fayakotubuwnaA,
V0003677,0,V,T,فَيَكْتُبُوكَ,فيكتبوك,fayaktubū́ka,كَتَبَ,كتب,kátaba,-,-,-,3PM,-,-,S1,3,فَ,ف,fa,يَكْتُبُوا,يكتبوا,yáktubu̱,كَ,ك,ka,ك-ت-ب,fayakotubuwka,
V0003678,0,V,T,فَيَكْتُبُوكِ,فيكتبوك,fayaktubū́ki,كَتَبَ,كتب,kátaba,-,-,-,3PM,-,-,S1,3,فَ,ف,fa,يَكْتُبُوا,يكتبوا,yáktubu̱,كِ,ك,ki,ك-ت-ب,fayakotubuwki,
V0003679,0,V,T,فَيَكْتُبُوكُمْ,فيكتبوكم,fayaktubū́kum,كَتَبَ,كتب,kátaba,-,-,-,3PM,-,-,S1,3,فَ,ف,fa,يَكْتُبُوا,يكتبوا,yáktubu̱,كُمْ,كم,kum,ك-ت-ب,fayakotubuwkumo,
V0003680,0,V,T,فَيَكْتُبُوكُمَا,فيكتبوكما,fayaktubū́kuma̱,كَتَبَ,كتب,kátaba,-,-,-,3PM,-,-,S1,3,فَ,ف,fa,يَكْتُبُوا,يكتبوا,yáktubu̱,كُمَا,كما,kúma̱,ك-ت-ب,fayakotubuwkumaA,
V0003681,0,V,T,فَيَكْتُبُوهَا,فيكتبوها,fayaktubū́ha̱,كَتَبَ,كتب,kátaba,-,-,-,3PM,-,-,S1,3,فَ,ف,fa,يَكْتُبُوا,يكتبوا,yáktubu̱,هَا,ها,ha̱,ك-ت-ب,fayakotubuwhaA,
V0003682,0,V,T,فَيَكْتُبُوهُ,فيكتبوه,fayaktubū́hu,كَتَبَ,كتب,kátaba,-,-,-,3PM,-,-,S1,3,فَ,ف,fa,يَكْتُبُوا,يكتبوا,yáktubu̱,هُ,ه,hu,ك-ت-ب,fayakotubuwhu,
V0003683,0,V,T,فَيَكْتُبُوهُمْ,فيكتبوهم,fayaktubū́hum,كَتَبَ,كتب,kátaba,-,-,-,3PM,-,-,S1,3,فَ,ف,fa,يَكْتُبُوا,يكتبوا,yáktubu̱,هُمْ,هم,hum,ك-ت-ب,fayakotubuwhumo,
V0003684,0,V,T,فَيَكْتُبُوهُمَا,فيكتبوهما,fayaktubū́huma̱,كَتَبَ,كتب,kátaba,-,-,-,3PM,-,-,S1,3,فَ,ف,fa,يَكْتُبُوا,يكتبوا,yáktubu̱,هُمَا,هما,húma̱,ك-ت-ب,fayakotubuwhumaA,
V0003685,0,V,T,فَيَكْتُبُوهُنَّ,فيكتبوهن,fayaktubūhúnna,كَتَبَ,كتب,kátaba,-,-,-,3PM,-,-,S1,3,فَ,ف,fa,يَكْتُبُوا,يكتبوا,yáktubu̱,هُنَّ,هن,húnna,ك-ت-ب,fayakotubuwhun~a,
V0003686,0,V,T,فَيَكْتُبُوكُنَّ,فيكتبوكن,fayaktubūkúnna,كَتَبَ,كتب,kátaba,-,-,-,3PM,-,-,S1,3,فَ,ف,fa,يَكْتُبُوا,يكتبوا,yáktubu̱,كُنَّ,كن,kúnna,ك-ت-ب,fayakotubuwkun~a,
V0003687,0,V,T,وَلْيَكْتُبُوا,وليكتبوا,walyáktubu̱,كَتَبَ,كتب,kátaba,-,-,-,3PM,-,-,S1,3,وَلْ,ول,wal,يَكْتُبُوا,يكتبوا,yáktubu̱,,,,ك-ت-ب,waloyakotubuwA,
V0003688,0,V,T,وَلْيَكْتُبُونِي,وليكتبوني,walyaktubū́ni̱,كَتَبَ,كتب,kátaba,-,-,-,3PM,-,-,S1,3,وَلْ,ول,wal,يَكْتُبُوا,يكتبوا,yáktubu̱,نِي,ني,ni̱,ك-ت-ب,waloyakotubuwniy,
V0003689,0,V,T,وَلْيَكْتُبُونَا,وليكتبونا,walyaktubū́na̱,كَتَبَ,كتب,kátaba,-,-,-,3PM,-,-,S1,3,وَلْ,ول,wal,يَكْتُبُوا,يكتبوا,yáktubu̱,نَا,نا,na̱,ك-ت-ب,waloyakotubuwnaA,
V0003690,0,V,T,وَلْيَكْتُبُوكَ,وليكتبوك,walyaktubū́ka,كَتَبَ,كتب,kátaba,-,-,-,3PM,-,-,S1,3,وَلْ,ول,wal,يَكْتُبُوا,يكتبوا,yáktubu̱,كَ,ك,ka,ك-ت-ب,waloyakotubuwka,
V0003691,0,V,T,وَلْيَكْتُبُوكِ,وليكتبوك,walyaktubū́ki,كَتَبَ,كتب,kátaba,-,-,-,3PM,-,-,S1,3,وَلْ,ول,wal,يَكْتُبُوا,يكتبوا,yáktubu̱,كِ,ك,ki,ك-ت-ب,waloyakotubuwki,
V0003692,0,V,T,وَلْيَكْتُبُوكُمْ,وليكتبوكم,walyaktubū́kum,كَتَبَ,كتب,kátaba,-,-,-,3PM,-,-,S1,3,وَلْ,ول,wal,يَكْتُبُوا,يكتبوا,yáktubu̱,كُمْ,كم,kum,ك-ت-ب,waloyakotubuwkumo,
V0003693,0,V,T,وَلْيَكْتُبُوكُمَا,وليكتبوكما,walyaktubū́kuma̱,كَتَبَ,كتب,kátaba,-,-,-,3PM,-,-,S1,3,وَلْ,ول,wal,يَكْتُبُوا,يكتبوا,yáktubu̱,كُمَا,كما,kúma̱,ك-ت-ب,waloyakotubuwkumaA,
V0003694,0,V,T,وَلْيَكْتُبُوهَا,وليكتبوها,walyaktubū́ha̱,كَتَبَ,كتب,kátaba,-,-,-,3PM,-,-,S1,3,وَلْ,ول,wal,يَكْتُبُوا,يكتبوا,yáktubu̱,هَا,ها,ha̱,ك-ت-ب,waloyakotubuwhaA,
V0003695,0,V,T,وَلْيَكْتُبُوهُ,وليكتبوه,walyaktubū́hu,كَتَبَ,كتب,kátaba,-,-,-,3PM,-,-,S1,3,وَلْ,ول,wal,يَكْتُبُوا,يكتبوا,yáktubu̱,هُ,ه,hu,ك-ت-ب,waloyakotubuwhu,
V0003696,0,V,T,وَلْيَكْتُبُوهُمْ,وليكتبوهم,walyaktubū́hum,كَتَبَ,كتب,kátaba,-,-,-,3PM,-,-,S1,3,وَلْ,ول,wal,يَكْتُبُوا,يكتبوا,yáktubu̱,هُمْ,هم,hum,ك-ت-ب,waloyakotubuwhumo,
V0003697,0,V,T,وَلْيَكْتُبُوهُمَا,وليكتبوهما,walyaktubū́huma̱,كَتَبَ,كتب,kátaba,-,-,-,3PM,-,-,S1,3,وَلْ,ول,wal,يَكْتُبُوا,يكتبوا,yáktubu̱,هُمَا,هما,húma̱,ك-ت-ب,waloyakotubuwhumaA,
V0003698,0,V,T,وَلْيَكْتُبُوهُنَّ,وليكتبوهن,walyaktubūhúnna,كَتَبَ,كتب,kátaba,-,-,-,3PM,-,-,S1,3,وَلْ,ول,wal,يَكْتُبُوا,يكتبوا,yáktubu̱,هُنَّ,هن,húnna,ك-ت-ب,waloyakotubuwhun~a,
V0003699,0,V,T,وَلْيَكْتُبُوكُنَّ,وليكتبوكن,walyaktubūkúnna,كَتَبَ,كتب,kátaba,-,-,-,3PM,-,-,S1,3,وَلْ,ول,wal,يَكْتُبُوا,يكتبوا,yáktubu̱,كُنَّ,كن,kúnna,ك-ت-ب,waloyakotubuwkun~a,
V0003700,0,V,T,فَلْيَكْتُبُوا,فليكتبوا,falyáktubu̱,كَتَبَ,كتب,kátaba,-,-,-,3PM,-,-,S1,3,فَلْ,فل,fal,يَكْتُبُوا,يكتبوا,yáktubu̱,,,,ك-ت-ب,faloyakotubuwA,
V0003701,0,V,T,فَلْيَكْتُبُونِي,فليكتبوني,falyaktubū́ni̱,كَتَبَ,كتب,kátaba,-,-,-,3PM,-,-,S1,3,فَلْ,فل,fal,يَكْتُبُوا,يكتبوا,yáktubu̱,نِي,ني,ni̱,ك-ت-ب,faloyakotubuwniy,
V0003702,0,V,T,فَلْيَكْتُبُونَا,فليكتبونا,falyaktubū́na̱,كَتَبَ,كتب,kátaba,-,-,-,3PM,-,-,S1,3,فَلْ,فل,fal,يَكْتُبُوا,يكتبوا,yáktubu̱,نَا,نا,na̱,ك-ت-ب,faloyakotubuwnaA,
V0003703,0,V,T,فَلْيَكْتُبُوكَ,فليكتبوك,falyaktubū́ka,كَتَبَ,كتب,kátaba,-,-,-,3PM,-,-,S1,3,فَلْ,فل,fal,يَكْتُبُوا,يكتبوا,yáktubu̱,كَ,ك,ka,ك-ت-ب,faloyakotubuwka,
V0003704,0,V,T,فَلْيَكْتُبُوكِ,فليكتبوك,falyaktubū́ki,كَتَبَ,كتب,kátaba,-,-,-,3PM,-,-,S1,3,فَلْ,فل,fal,يَكْتُبُوا,يكتبوا,yáktubu̱,كِ,ك,ki,ك-ت-ب,faloyakotubuwki,
V0003705,0,V,T,فَلْيَكْتُبُوكُمْ,فليكتبوكم,falyaktubū́kum,كَتَبَ,كتب,kátaba,-,-,-,3PM,-,-,S1,3,فَلْ,فل,fal,يَكْتُبُوا,يكتبوا,yáktubu̱,كُمْ,كم,kum,ك-ت-ب,faloyakotubuwkumo,
V0003706,0,V,T,فَلْيَكْتُبُوكُمَا,فليكتبوكما,falyaktubū́kuma̱,كَتَبَ,كتب,kátaba,-,-,-,3PM,-,-,S1,3,فَلْ,فل,fal,يَكْتُبُوا,يكتبوا,yáktubu̱,كُمَا,كما,kúma̱,ك-ت-ب,faloyakotubuwkumaA,
V0003707,0,V,T,فَلْيَكْتُبُوهَا,فليكتبوها,falyaktubū́ha̱,كَتَبَ,كتب,kátaba,-,-,-,3PM,-,-,S1,3,فَلْ,فل,fal,يَكْتُبُوا,يكتبوا,yáktubu̱,هَا,ها,ha̱,ك-ت-ب,faloyakotubuwhaA,
V0003708,0,V,T,فَلْيَكْتُبُوهُ,فليكتبوه,falyaktubū́hu,كَتَبَ,كتب,kátaba,-,-,-,3PM,-,-,S1,3,فَلْ,فل,fal,يَكْتُبُوا,يكتبوا,yáktubu̱,هُ,ه,hu,ك-ت-ب,faloyakotubuwhu,
V0003709,0,V,T,فَلْيَكْتُبُوهُمْ,فليكتبوهم,falyaktubū́hum,كَتَبَ,كتب,kátaba,-,-,-,3PM,-,-,S1,3,فَلْ,فل,fal,يَكْتُبُوا,يكتبوا,yáktubu̱,هُمْ,هم,hum,ك-ت-ب,faloyakotubuwhumo,
V0003710,0,V,T,فَلْيَكْتُبُوهُمَا,فليكتبوهما,falyaktubū́huma̱,كَتَبَ,كتب,kátaba,-,-,-,3PM,-,-,S1,3,فَلْ,فل,fal,يَكْتُبُوا,يكتبوا,yáktubu̱,هُمَا,هما,húma̱,ك-ت-ب,faloyakotubuwhumaA,
V0003711,0,V,T,فَلْيَكْتُبُوهُنَّ,فليكتبوهن,falyaktubūhúnna,كَتَبَ,كتب,kátaba,-,-,-,3PM,-,-,S1,3,فَلْ,فل,fal,يَكْتُبُوا,يكتبوا,yáktubu̱,هُنَّ,هن,húnna,ك-ت-ب,faloyakotubuwhun~a,
V0003712,0,V,T,فَلْيَكْتُبُوكُنَّ,فليكتبوكن,falyaktubūkúnna,كَتَبَ,كتب,kátaba,-,-,-,3PM,-,-,S1,3,فَلْ,فل,fal,يَكْتُبُوا,يكتبوا,yáktubu̱,كُنَّ,كن,kúnna,ك-ت-ب,faloyakotubuwkun~a,
V0003713,0,V,T,لِيَكْتُبُوا,ليكتبوا,liyáktubu̱,كَتَبَ,كتب,kátaba,-,-,-,3PM,-,-,S1,3,لِ,ل,li,يَكْتُبُوا,يكتبوا,yáktubu̱,,,,ك-ت-ب,liyakotubuwA,
V0003714,0,V,T,لِيَكْتُبُونِي,ليكتبوني,liyaktubū́ni̱,كَتَبَ,كتب,kátaba,-,-,-,3PM,-,-,S1,3,لِ,ل,li,يَكْتُبُوا,يكتبوا,yáktubu̱,نِي,ني,ni̱,ك-ت-ب,liyakotubuwniy,
V0003715,0,V,T,لِيَكْتُبُونَا,ليكتبونا,liyaktubū́na̱,كَتَبَ,كتب,kátaba,-,-,-,3PM,-,-,S1,3,لِ,ل,li,يَكْتُبُوا,يكتبوا,yáktubu̱,نَا,نا,na̱,ك-ت-ب,liyakotubuwnaA,
V0003716,0,V,T,لِيَكْتُبُوكَ,ليكتبوك,liyaktubū́ka,كَتَبَ,كتب,kátaba,-,-,-,3PM,-,-,S1,3,لِ,ل,li,يَكْتُبُوا,يكتبوا,yáktubu̱,كَ,ك,ka,ك-ت-ب,liyakotubuwka,
V0003717,0,V,T,لِيَكْتُبُوكِ,ليكتبوك,liyaktubū́ki,كَتَبَ,كتب,kátaba,-,-,-,3PM,-,-,S1,3,لِ,ل,li,يَكْتُبُوا,يكتبوا,yáktubu̱,كِ,ك,ki,ك-ت-ب,liyakotubuwki,
V0003718,0,V,T,لِيَكْتُبُوكُمْ,ليكتبوكم,liyaktubū́kum,كَتَبَ,كتب,kátaba,-,-,-,3PM,-,-,S1,3,لِ,ل,li,يَكْتُبُوا,يكتبوا,yáktubu̱,كُمْ,كم,kum,ك-ت-ب,liyakotubuwkumo,
V0003719,0,V,T,لِيَكْتُبُوكُمَا,ليكتبوكما,liyaktubū́kuma̱,كَتَبَ,كتب,kátaba,-,-,-,3PM,-,-,S1,3,لِ,ل,li,يَكْتُبُوا,يكتبوا,yáktubu̱,كُمَا,كما,kúma̱,ك-ت-ب,liyakotubuwkumaA,
V0003720,0,V,T,لِيَكْتُبُوهَا,ليكتبوها,liyaktubū́ha̱,كَتَبَ,كتب,kátaba,-,-,-,3PM,-,-,S1,3,لِ,ل,li,يَكْتُبُوا,يكتبوا,yáktubu̱,هَا,ها,ha̱,ك-ت-ب,liyakotubuwhaA,
V0003721,0,V,T,لِيَكْتُبُوهُ,ليكتبوه,liyaktubū́hu,كَتَبَ,كتب,kátaba,-,-,-,3PM,-,-,S1,3,لِ,ل,li,يَكْتُبُوا,يكتبوا,yáktubu̱,هُ,ه,hu,ك-ت-ب,liyakotubuwhu,
V0003722,0,V,T,لِيَكْتُبُوهُمْ,ليكتبوهم,liyaktubū́hum,كَتَبَ,كتب,kátaba,-,-,-,3PM,-,-,S1,3,لِ,ل,li,يَكْتُبُوا,يكتبوا,yáktubu̱,هُمْ,هم,hum,ك-ت-ب,liyakotubuwhumo,
V0003723,0,V,T,لِيَكْتُبُوهُمَا,ليكتبوهما,liyaktubū́huma̱,كَتَبَ,كتب,kátaba,-,-,-,3PM,-,-,S1,3,لِ,ل,li,يَكْتُبُوا,يكتبوا,yáktubu̱,هُمَا,هما,húma̱,ك-ت-ب,liyakotubuwhumaA,
